exp_name,user_id,exp_date,variant
"Onboarding",50509,"2020-01-27","variant 1"
"Onboarding",50510,"2020-01-27","variant 1"
"Onboarding",50511,"2020-01-27","control"
"Onboarding",50512,"2020-01-27","variant 1"
"Onboarding",50513,"2020-01-27","control"
"Onboarding",50514,"2020-01-27","control"
"Onboarding",50515,"2020-01-27","variant 1"
"Onboarding",50516,"2020-01-27","variant 1"
"Onboarding",50517,"2020-01-27","control"
"Onboarding",50518,"2020-01-27","variant 1"
"Onboarding",50519,"2020-01-27","variant 1"
"Onboarding",50520,"2020-01-27","variant 1"
"Onboarding",50521,"2020-01-27","variant 1"
"Onboarding",50522,"2020-01-27","control"
"Onboarding",50523,"2020-01-27","variant 1"
"Onboarding",50524,"2020-01-27","control"
"Onboarding",50525,"2020-01-27","variant 1"
"Onboarding",50526,"2020-01-27","control"
"Onboarding",50527,"2020-01-27","variant 1"
"Onboarding",50528,"2020-01-27","control"
"Onboarding",50529,"2020-01-27","variant 1"
"Onboarding",50530,"2020-01-27","variant 1"
"Onboarding",50531,"2020-01-27","variant 1"
"Onboarding",50532,"2020-01-27","variant 1"
"Onboarding",50533,"2020-01-27","variant 1"
"Onboarding",50534,"2020-01-27","control"
"Onboarding",50535,"2020-01-27","control"
"Onboarding",50536,"2020-01-27","control"
"Onboarding",50537,"2020-01-27","control"
"Onboarding",50538,"2020-01-27","control"
"Onboarding",50539,"2020-01-27","variant 1"
"Onboarding",50540,"2020-01-27","control"
"Onboarding",50541,"2020-01-27","control"
"Onboarding",50542,"2020-01-27","variant 1"
"Onboarding",50543,"2020-01-27","variant 1"
"Onboarding",50544,"2020-01-27","control"
"Onboarding",50545,"2020-01-27","variant 1"
"Onboarding",50546,"2020-01-27","control"
"Onboarding",50547,"2020-01-27","variant 1"
"Onboarding",50548,"2020-01-27","variant 1"
"Onboarding",50549,"2020-01-27","variant 1"
"Onboarding",50550,"2020-01-27","control"
"Onboarding",50551,"2020-01-27","variant 1"
"Onboarding",50552,"2020-01-27","variant 1"
"Onboarding",50553,"2020-01-27","control"
"Onboarding",50554,"2020-01-27","control"
"Onboarding",50555,"2020-01-27","control"
"Onboarding",50556,"2020-01-27","control"
"Onboarding",50557,"2020-01-27","control"
"Onboarding",50558,"2020-01-27","control"
"Onboarding",50559,"2020-01-27","control"
"Onboarding",50560,"2020-01-27","control"
"Onboarding",50561,"2020-01-27","control"
"Onboarding",50562,"2020-01-27","control"
"Onboarding",50563,"2020-01-27","control"
"Onboarding",50564,"2020-01-27","variant 1"
"Onboarding",50565,"2020-01-27","control"
"Onboarding",50566,"2020-01-27","variant 1"
"Onboarding",50567,"2020-01-27","control"
"Onboarding",50568,"2020-01-27","variant 1"
"Onboarding",50569,"2020-01-27","variant 1"
"Onboarding",50570,"2020-01-27","control"
"Onboarding",50571,"2020-01-27","control"
"Onboarding",50572,"2020-01-27","variant 1"
"Onboarding",50573,"2020-01-27","variant 1"
"Onboarding",50574,"2020-01-27","control"
"Onboarding",50575,"2020-01-27","control"
"Onboarding",50576,"2020-01-27","variant 1"
"Onboarding",50577,"2020-01-27","variant 1"
"Onboarding",50578,"2020-01-27","control"
"Onboarding",50579,"2020-01-27","variant 1"
"Onboarding",50580,"2020-01-27","control"
"Onboarding",50581,"2020-01-27","variant 1"
"Onboarding",50582,"2020-01-27","variant 1"
"Onboarding",50583,"2020-01-27","variant 1"
"Onboarding",50584,"2020-01-27","control"
"Onboarding",50585,"2020-01-27","control"
"Onboarding",50586,"2020-01-27","control"
"Onboarding",50587,"2020-01-27","variant 1"
"Onboarding",50588,"2020-01-27","control"
"Onboarding",50589,"2020-01-27","variant 1"
"Onboarding",50590,"2020-01-27","variant 1"
"Onboarding",50591,"2020-01-27","variant 1"
"Onboarding",50592,"2020-01-27","control"
"Onboarding",50593,"2020-01-27","variant 1"
"Onboarding",50594,"2020-01-27","control"
"Onboarding",50595,"2020-01-27","variant 1"
"Onboarding",50596,"2020-01-27","variant 1"
"Onboarding",50597,"2020-01-27","variant 1"
"Onboarding",50598,"2020-01-27","control"
"Onboarding",50599,"2020-01-27","control"
"Onboarding",50600,"2020-01-27","control"
"Onboarding",50601,"2020-01-27","control"
"Onboarding",50602,"2020-01-27","control"
"Onboarding",50603,"2020-01-27","variant 1"
"Onboarding",50604,"2020-01-27","variant 1"
"Onboarding",50605,"2020-01-27","variant 1"
"Onboarding",50606,"2020-01-27","variant 1"
"Onboarding",50607,"2020-01-27","variant 1"
"Onboarding",50608,"2020-01-27","control"
"Onboarding",50609,"2020-01-27","control"
"Onboarding",50610,"2020-01-27","variant 1"
"Onboarding",50611,"2020-01-27","variant 1"
"Onboarding",50612,"2020-01-27","control"
"Onboarding",50613,"2020-01-27","control"
"Onboarding",50614,"2020-01-27","variant 1"
"Onboarding",50615,"2020-01-27","control"
"Onboarding",50616,"2020-01-27","control"
"Onboarding",50617,"2020-01-27","variant 1"
"Onboarding",50618,"2020-01-27","variant 1"
"Onboarding",50619,"2020-01-27","variant 1"
"Onboarding",50620,"2020-01-27","variant 1"
"Onboarding",50621,"2020-01-27","control"
"Onboarding",50622,"2020-01-27","control"
"Onboarding",50623,"2020-01-27","control"
"Onboarding",50624,"2020-01-27","control"
"Onboarding",50625,"2020-01-27","variant 1"
"Onboarding",50626,"2020-01-27","variant 1"
"Onboarding",50627,"2020-01-27","control"
"Onboarding",50628,"2020-01-27","control"
"Onboarding",50629,"2020-01-27","variant 1"
"Onboarding",50630,"2020-01-27","variant 1"
"Onboarding",50631,"2020-01-27","control"
"Onboarding",50632,"2020-01-27","variant 1"
"Onboarding",50633,"2020-01-27","control"
"Onboarding",50634,"2020-01-27","control"
"Onboarding",50635,"2020-01-27","control"
"Onboarding",50636,"2020-01-27","variant 1"
"Onboarding",50637,"2020-01-27","variant 1"
"Onboarding",50638,"2020-01-27","variant 1"
"Onboarding",50639,"2020-01-27","variant 1"
"Onboarding",50640,"2020-01-27","variant 1"
"Onboarding",50641,"2020-01-27","control"
"Onboarding",50642,"2020-01-27","variant 1"
"Onboarding",50643,"2020-01-27","variant 1"
"Onboarding",50644,"2020-01-27","variant 1"
"Onboarding",50645,"2020-01-27","control"
"Onboarding",50646,"2020-01-27","control"
"Onboarding",50647,"2020-01-27","control"
"Onboarding",50648,"2020-01-27","control"
"Onboarding",50649,"2020-01-27","control"
"Onboarding",50650,"2020-01-27","control"
"Onboarding",50651,"2020-01-27","variant 1"
"Onboarding",50652,"2020-01-27","variant 1"
"Onboarding",50653,"2020-01-27","control"
"Onboarding",50654,"2020-01-27","control"
"Onboarding",50655,"2020-01-27","control"
"Onboarding",50656,"2020-01-27","variant 1"
"Onboarding",50657,"2020-01-27","variant 1"
"Onboarding",50658,"2020-01-27","variant 1"
"Onboarding",50659,"2020-01-27","variant 1"
"Onboarding",50660,"2020-01-27","variant 1"
"Onboarding",50661,"2020-01-27","control"
"Onboarding",50662,"2020-01-27","variant 1"
"Onboarding",50663,"2020-01-27","control"
"Onboarding",50664,"2020-01-27","control"
"Onboarding",50665,"2020-01-27","variant 1"
"Onboarding",50666,"2020-01-27","control"
"Onboarding",50667,"2020-01-27","control"
"Onboarding",50668,"2020-01-27","variant 1"
"Onboarding",50669,"2020-01-27","variant 1"
"Onboarding",50670,"2020-01-27","control"
"Onboarding",50671,"2020-01-27","control"
"Onboarding",50672,"2020-01-27","control"
"Onboarding",50673,"2020-01-27","variant 1"
"Onboarding",50674,"2020-01-27","variant 1"
"Onboarding",50675,"2020-01-27","control"
"Onboarding",50676,"2020-01-27","variant 1"
"Onboarding",50677,"2020-01-27","variant 1"
"Onboarding",50678,"2020-01-27","variant 1"
"Onboarding",50679,"2020-01-27","variant 1"
"Onboarding",50680,"2020-01-27","control"
"Onboarding",50681,"2020-01-27","variant 1"
"Onboarding",50682,"2020-01-27","variant 1"
"Onboarding",50683,"2020-01-27","control"
"Onboarding",50684,"2020-01-27","control"
"Onboarding",50685,"2020-01-27","variant 1"
"Onboarding",50686,"2020-01-27","control"
"Onboarding",50687,"2020-01-27","variant 1"
"Onboarding",50688,"2020-01-27","control"
"Onboarding",50689,"2020-01-27","control"
"Onboarding",50690,"2020-01-27","control"
"Onboarding",50691,"2020-01-27","control"
"Onboarding",50692,"2020-01-27","variant 1"
"Onboarding",50693,"2020-01-27","control"
"Onboarding",50694,"2020-01-27","control"
"Onboarding",50695,"2020-01-27","control"
"Onboarding",50696,"2020-01-27","control"
"Onboarding",50697,"2020-01-27","variant 1"
"Onboarding",50698,"2020-01-27","variant 1"
"Onboarding",50699,"2020-01-27","control"
"Onboarding",50700,"2020-01-27","variant 1"
"Onboarding",50701,"2020-01-27","variant 1"
"Onboarding",50702,"2020-01-27","variant 1"
"Onboarding",50703,"2020-01-27","variant 1"
"Onboarding",50704,"2020-01-27","control"
"Onboarding",50705,"2020-01-27","control"
"Onboarding",50706,"2020-01-27","variant 1"
"Onboarding",50707,"2020-01-27","control"
"Onboarding",50708,"2020-01-27","variant 1"
"Onboarding",50709,"2020-01-27","control"
"Onboarding",50710,"2020-01-27","variant 1"
"Onboarding",50711,"2020-01-27","variant 1"
"Onboarding",50712,"2020-01-27","control"
"Onboarding",50713,"2020-01-27","variant 1"
"Onboarding",50714,"2020-01-27","variant 1"
"Onboarding",50715,"2020-01-27","control"
"Onboarding",50716,"2020-01-27","control"
"Onboarding",50717,"2020-01-27","variant 1"
"Onboarding",50718,"2020-01-27","control"
"Onboarding",50719,"2020-01-27","variant 1"
"Onboarding",50720,"2020-01-27","variant 1"
"Onboarding",50721,"2020-01-27","control"
"Onboarding",50722,"2020-01-27","variant 1"
"Onboarding",50723,"2020-01-27","control"
"Onboarding",50724,"2020-01-27","control"
"Onboarding",50725,"2020-01-27","control"
"Onboarding",50726,"2020-01-27","variant 1"
"Onboarding",50727,"2020-01-27","control"
"Onboarding",50728,"2020-01-27","variant 1"
"Onboarding",50729,"2020-01-27","variant 1"
"Onboarding",50730,"2020-01-27","control"
"Onboarding",50731,"2020-01-27","variant 1"
"Onboarding",50732,"2020-01-27","control"
"Onboarding",50733,"2020-01-27","control"
"Onboarding",50734,"2020-01-27","control"
"Onboarding",50735,"2020-01-27","control"
"Onboarding",50736,"2020-01-27","control"
"Onboarding",50737,"2020-01-27","control"
"Onboarding",50738,"2020-01-27","control"
"Onboarding",50739,"2020-01-27","control"
"Onboarding",50740,"2020-01-27","control"
"Onboarding",50741,"2020-01-27","control"
"Onboarding",50742,"2020-01-27","control"
"Onboarding",50743,"2020-01-27","control"
"Onboarding",50744,"2020-01-27","control"
"Onboarding",50745,"2020-01-27","control"
"Onboarding",50746,"2020-01-27","variant 1"
"Onboarding",50747,"2020-01-27","control"
"Onboarding",50748,"2020-01-27","control"
"Onboarding",50749,"2020-01-27","variant 1"
"Onboarding",50750,"2020-01-27","variant 1"
"Onboarding",50751,"2020-01-27","variant 1"
"Onboarding",50752,"2020-01-27","control"
"Onboarding",50753,"2020-01-27","control"
"Onboarding",50754,"2020-01-27","control"
"Onboarding",50755,"2020-01-27","control"
"Onboarding",50756,"2020-01-27","variant 1"
"Onboarding",50757,"2020-01-27","variant 1"
"Onboarding",50758,"2020-01-27","variant 1"
"Onboarding",50759,"2020-01-27","variant 1"
"Onboarding",50760,"2020-01-27","variant 1"
"Onboarding",50761,"2020-01-27","control"
"Onboarding",50762,"2020-01-27","control"
"Onboarding",50763,"2020-01-27","variant 1"
"Onboarding",50764,"2020-01-27","control"
"Onboarding",50765,"2020-01-27","variant 1"
"Onboarding",50766,"2020-01-27","control"
"Onboarding",50767,"2020-01-27","control"
"Onboarding",50768,"2020-01-27","variant 1"
"Onboarding",50769,"2020-01-27","control"
"Onboarding",50770,"2020-01-27","control"
"Onboarding",50771,"2020-01-27","variant 1"
"Onboarding",50772,"2020-01-27","variant 1"
"Onboarding",50773,"2020-01-27","control"
"Onboarding",50774,"2020-01-27","variant 1"
"Onboarding",50775,"2020-01-27","control"
"Onboarding",50776,"2020-01-27","variant 1"
"Onboarding",50777,"2020-01-27","variant 1"
"Onboarding",50778,"2020-01-27","variant 1"
"Onboarding",50779,"2020-01-27","variant 1"
"Onboarding",50780,"2020-01-27","control"
"Onboarding",50781,"2020-01-27","control"
"Onboarding",50782,"2020-01-27","control"
"Onboarding",50783,"2020-01-27","variant 1"
"Onboarding",50784,"2020-01-27","variant 1"
"Onboarding",50785,"2020-01-27","variant 1"
"Onboarding",50786,"2020-01-27","variant 1"
"Onboarding",50787,"2020-01-27","control"
"Onboarding",50788,"2020-01-27","variant 1"
"Onboarding",50789,"2020-01-27","control"
"Onboarding",50790,"2020-01-27","control"
"Onboarding",50791,"2020-01-27","control"
"Onboarding",50792,"2020-01-27","control"
"Onboarding",50793,"2020-01-27","variant 1"
"Onboarding",50794,"2020-01-27","variant 1"
"Onboarding",50795,"2020-01-27","control"
"Onboarding",50796,"2020-01-27","control"
"Onboarding",50797,"2020-01-27","variant 1"
"Onboarding",50798,"2020-01-27","variant 1"
"Onboarding",50799,"2020-01-27","variant 1"
"Onboarding",50800,"2020-01-27","control"
"Onboarding",50801,"2020-01-27","variant 1"
"Onboarding",50802,"2020-01-27","control"
"Onboarding",50803,"2020-01-27","variant 1"
"Onboarding",50804,"2020-01-27","variant 1"
"Onboarding",50805,"2020-01-27","control"
"Onboarding",50806,"2020-01-27","variant 1"
"Onboarding",50807,"2020-01-27","control"
"Onboarding",50808,"2020-01-27","control"
"Onboarding",50809,"2020-01-27","variant 1"
"Onboarding",50810,"2020-01-27","variant 1"
"Onboarding",50811,"2020-01-27","variant 1"
"Onboarding",50812,"2020-01-27","variant 1"
"Onboarding",50813,"2020-01-27","control"
"Onboarding",50814,"2020-01-27","control"
"Onboarding",50815,"2020-01-27","control"
"Onboarding",50816,"2020-01-27","control"
"Onboarding",50817,"2020-01-27","variant 1"
"Onboarding",50818,"2020-01-27","control"
"Onboarding",50819,"2020-01-27","control"
"Onboarding",50820,"2020-01-27","control"
"Onboarding",50821,"2020-01-27","control"
"Onboarding",50822,"2020-01-27","control"
"Onboarding",50823,"2020-01-27","control"
"Onboarding",50824,"2020-01-27","variant 1"
"Onboarding",50825,"2020-01-27","variant 1"
"Onboarding",50826,"2020-01-27","control"
"Onboarding",50827,"2020-01-27","variant 1"
"Onboarding",50828,"2020-01-27","variant 1"
"Onboarding",50829,"2020-01-27","variant 1"
"Onboarding",50830,"2020-01-27","control"
"Onboarding",50831,"2020-01-27","control"
"Onboarding",50832,"2020-01-27","control"
"Onboarding",50833,"2020-01-27","variant 1"
"Onboarding",50834,"2020-01-27","control"
"Onboarding",50835,"2020-01-27","control"
"Onboarding",50836,"2020-01-27","control"
"Onboarding",50837,"2020-01-27","control"
"Onboarding",50838,"2020-01-27","control"
"Onboarding",50839,"2020-01-27","variant 1"
"Onboarding",50840,"2020-01-27","variant 1"
"Onboarding",50841,"2020-01-27","variant 1"
"Onboarding",50842,"2020-01-27","variant 1"
"Onboarding",50843,"2020-01-27","control"
"Onboarding",50844,"2020-01-27","control"
"Onboarding",50845,"2020-01-27","variant 1"
"Onboarding",50846,"2020-01-27","variant 1"
"Onboarding",50847,"2020-01-27","control"
"Onboarding",50848,"2020-01-27","variant 1"
"Onboarding",50849,"2020-01-27","control"
"Onboarding",50850,"2020-01-27","variant 1"
"Onboarding",50851,"2020-01-27","variant 1"
"Onboarding",50852,"2020-01-27","control"
"Onboarding",50853,"2020-01-27","variant 1"
"Onboarding",50854,"2020-01-27","variant 1"
"Onboarding",50855,"2020-01-27","variant 1"
"Onboarding",50856,"2020-01-27","variant 1"
"Onboarding",50857,"2020-01-27","variant 1"
"Onboarding",50858,"2020-01-27","control"
"Onboarding",50859,"2020-01-27","variant 1"
"Onboarding",50860,"2020-01-27","control"
"Onboarding",50861,"2020-01-27","control"
"Onboarding",50862,"2020-01-27","variant 1"
"Onboarding",50863,"2020-01-27","control"
"Onboarding",50864,"2020-01-27","variant 1"
"Onboarding",50865,"2020-01-27","variant 1"
"Onboarding",50866,"2020-01-27","control"
"Onboarding",50867,"2020-01-27","variant 1"
"Onboarding",50868,"2020-01-27","variant 1"
"Onboarding",50869,"2020-01-27","variant 1"
"Onboarding",50870,"2020-01-27","variant 1"
"Onboarding",50871,"2020-01-27","control"
"Onboarding",50872,"2020-01-27","variant 1"
"Onboarding",50873,"2020-01-27","variant 1"
"Onboarding",50874,"2020-01-27","variant 1"
"Onboarding",50875,"2020-01-27","control"
"Onboarding",50876,"2020-01-27","control"
"Onboarding",50877,"2020-01-27","variant 1"
"Onboarding",50878,"2020-01-27","control"
"Onboarding",50879,"2020-01-27","variant 1"
"Onboarding",50880,"2020-01-27","variant 1"
"Onboarding",50881,"2020-01-27","variant 1"
"Onboarding",50882,"2020-01-27","variant 1"
"Onboarding",50883,"2020-01-27","control"
"Onboarding",50884,"2020-01-27","variant 1"
"Onboarding",50885,"2020-01-27","control"
"Onboarding",50886,"2020-01-27","control"
"Onboarding",50887,"2020-01-27","control"
"Onboarding",50888,"2020-01-27","variant 1"
"Onboarding",50889,"2020-01-27","variant 1"
"Onboarding",50890,"2020-01-27","variant 1"
"Onboarding",50891,"2020-01-27","variant 1"
"Onboarding",50892,"2020-01-27","variant 1"
"Onboarding",50893,"2020-01-27","control"
"Onboarding",50894,"2020-01-27","variant 1"
"Onboarding",50895,"2020-01-27","variant 1"
"Onboarding",50896,"2020-01-27","variant 1"
"Onboarding",50897,"2020-01-27","variant 1"
"Onboarding",50898,"2020-01-27","variant 1"
"Onboarding",50899,"2020-01-27","variant 1"
"Onboarding",50900,"2020-01-27","control"
"Onboarding",50901,"2020-01-27","control"
"Onboarding",50902,"2020-01-27","variant 1"
"Onboarding",50903,"2020-01-27","variant 1"
"Onboarding",50904,"2020-01-27","variant 1"
"Onboarding",50905,"2020-01-27","variant 1"
"Onboarding",50906,"2020-01-27","variant 1"
"Onboarding",50907,"2020-01-27","control"
"Onboarding",50908,"2020-01-27","control"
"Onboarding",50909,"2020-01-27","variant 1"
"Onboarding",50910,"2020-01-27","control"
"Onboarding",50911,"2020-01-27","control"
"Onboarding",50912,"2020-01-27","control"
"Onboarding",50913,"2020-01-27","control"
"Onboarding",50914,"2020-01-27","variant 1"
"Onboarding",50915,"2020-01-27","control"
"Onboarding",50916,"2020-01-27","control"
"Onboarding",50917,"2020-01-27","variant 1"
"Onboarding",50918,"2020-01-27","variant 1"
"Onboarding",50919,"2020-01-27","variant 1"
"Onboarding",50920,"2020-01-27","variant 1"
"Onboarding",50921,"2020-01-27","control"
"Onboarding",50922,"2020-01-27","control"
"Onboarding",50923,"2020-01-27","variant 1"
"Onboarding",50924,"2020-01-27","variant 1"
"Onboarding",50925,"2020-01-27","control"
"Onboarding",50926,"2020-01-27","control"
"Onboarding",50927,"2020-01-27","control"
"Onboarding",50928,"2020-01-27","variant 1"
"Onboarding",50929,"2020-01-27","control"
"Onboarding",50930,"2020-01-27","control"
"Onboarding",50931,"2020-01-27","variant 1"
"Onboarding",50932,"2020-01-27","control"
"Onboarding",50933,"2020-01-27","control"
"Onboarding",50934,"2020-01-27","variant 1"
"Onboarding",50935,"2020-01-27","variant 1"
"Onboarding",50936,"2020-01-27","control"
"Onboarding",50937,"2020-01-27","variant 1"
"Onboarding",50938,"2020-01-27","variant 1"
"Onboarding",50939,"2020-01-27","control"
"Onboarding",50940,"2020-01-27","control"
"Onboarding",50941,"2020-01-27","control"
"Onboarding",50942,"2020-01-27","variant 1"
"Onboarding",50943,"2020-01-27","control"
"Onboarding",50944,"2020-01-27","variant 1"
"Onboarding",50945,"2020-01-27","variant 1"
"Onboarding",50946,"2020-01-27","variant 1"
"Onboarding",50947,"2020-01-27","variant 1"
"Onboarding",50948,"2020-01-27","variant 1"
"Onboarding",50949,"2020-01-27","control"
"Onboarding",50950,"2020-01-27","variant 1"
"Onboarding",50951,"2020-01-27","control"
"Onboarding",50952,"2020-01-27","control"
"Onboarding",50953,"2020-01-27","variant 1"
"Onboarding",50954,"2020-01-27","control"
"Onboarding",50955,"2020-01-27","control"
"Onboarding",50956,"2020-01-27","control"
"Onboarding",50957,"2020-01-27","control"
"Onboarding",50958,"2020-01-27","control"
"Onboarding",50959,"2020-01-27","control"
"Onboarding",50960,"2020-01-27","control"
"Onboarding",50961,"2020-01-27","control"
"Onboarding",50962,"2020-01-27","variant 1"
"Onboarding",50963,"2020-01-27","variant 1"
"Onboarding",50964,"2020-01-27","control"
"Onboarding",50965,"2020-01-27","control"
"Onboarding",50966,"2020-01-27","variant 1"
"Onboarding",50967,"2020-01-27","variant 1"
"Onboarding",50968,"2020-01-27","variant 1"
"Onboarding",50969,"2020-01-27","control"
"Onboarding",50970,"2020-01-27","control"
"Onboarding",50971,"2020-01-27","variant 1"
"Onboarding",50972,"2020-01-27","variant 1"
"Onboarding",50973,"2020-01-27","control"
"Onboarding",50974,"2020-01-27","variant 1"
"Onboarding",50975,"2020-01-27","variant 1"
"Onboarding",50976,"2020-01-27","variant 1"
"Onboarding",50977,"2020-01-27","control"
"Onboarding",50978,"2020-01-27","variant 1"
"Onboarding",50979,"2020-01-27","variant 1"
"Onboarding",50980,"2020-01-27","variant 1"
"Onboarding",50981,"2020-01-27","control"
"Onboarding",50982,"2020-01-27","variant 1"
"Onboarding",50983,"2020-01-27","variant 1"
"Onboarding",50984,"2020-01-27","control"
"Onboarding",50985,"2020-01-27","variant 1"
"Onboarding",50986,"2020-01-27","control"
"Onboarding",50987,"2020-01-27","variant 1"
"Onboarding",50988,"2020-01-27","variant 1"
"Onboarding",50989,"2020-01-27","control"
"Onboarding",50990,"2020-01-27","variant 1"
"Onboarding",50991,"2020-01-27","variant 1"
"Onboarding",50992,"2020-01-27","control"
"Onboarding",50993,"2020-01-27","control"
"Onboarding",50994,"2020-01-27","control"
"Onboarding",50995,"2020-01-27","control"
"Onboarding",50996,"2020-01-27","variant 1"
"Onboarding",50997,"2020-01-27","control"
"Onboarding",50998,"2020-01-27","variant 1"
"Onboarding",50999,"2020-01-27","variant 1"
"Onboarding",51000,"2020-01-27","variant 1"
"Onboarding",51001,"2020-01-27","variant 1"
"Onboarding",51002,"2020-01-27","control"
"Onboarding",51003,"2020-01-27","control"
"Onboarding",51004,"2020-01-27","control"
"Onboarding",51005,"2020-01-27","variant 1"
"Onboarding",51006,"2020-01-27","control"
"Onboarding",51007,"2020-01-27","variant 1"
"Onboarding",51008,"2020-01-27","control"
"Onboarding",51009,"2020-01-27","control"
"Onboarding",51010,"2020-01-27","control"
"Onboarding",51011,"2020-01-27","control"
"Onboarding",51012,"2020-01-27","variant 1"
"Onboarding",51013,"2020-01-27","control"
"Onboarding",51014,"2020-01-27","control"
"Onboarding",51015,"2020-01-27","control"
"Onboarding",51016,"2020-01-27","variant 1"
"Onboarding",51017,"2020-01-27","variant 1"
"Onboarding",51018,"2020-01-27","control"
"Onboarding",51019,"2020-01-27","variant 1"
"Onboarding",51020,"2020-01-27","control"
"Onboarding",51021,"2020-01-27","variant 1"
"Onboarding",51022,"2020-01-27","variant 1"
"Onboarding",51023,"2020-01-27","control"
"Onboarding",51024,"2020-01-27","variant 1"
"Onboarding",51025,"2020-01-27","variant 1"
"Onboarding",51026,"2020-01-27","control"
"Onboarding",51027,"2020-01-27","control"
"Onboarding",51028,"2020-01-27","control"
"Onboarding",51029,"2020-01-27","variant 1"
"Onboarding",51030,"2020-01-27","variant 1"
"Onboarding",51031,"2020-01-27","variant 1"
"Onboarding",51032,"2020-01-27","variant 1"
"Onboarding",51033,"2020-01-27","variant 1"
"Onboarding",51034,"2020-01-27","variant 1"
"Onboarding",51035,"2020-01-27","variant 1"
"Onboarding",51036,"2020-01-27","control"
"Onboarding",51037,"2020-01-27","variant 1"
"Onboarding",51038,"2020-01-27","variant 1"
"Onboarding",51039,"2020-01-27","variant 1"
"Onboarding",51040,"2020-01-27","variant 1"
"Onboarding",51041,"2020-01-27","control"
"Onboarding",51042,"2020-01-27","variant 1"
"Onboarding",51043,"2020-01-27","variant 1"
"Onboarding",51044,"2020-01-27","variant 1"
"Onboarding",51045,"2020-01-27","control"
"Onboarding",51046,"2020-01-27","control"
"Onboarding",51047,"2020-01-27","control"
"Onboarding",51048,"2020-01-27","control"
"Onboarding",51049,"2020-01-27","control"
"Onboarding",51050,"2020-01-27","control"
"Onboarding",51051,"2020-01-27","variant 1"
"Onboarding",51052,"2020-01-27","control"
"Onboarding",51053,"2020-01-27","variant 1"
"Onboarding",51054,"2020-01-27","variant 1"
"Onboarding",51055,"2020-01-27","control"
"Onboarding",51056,"2020-01-27","control"
"Onboarding",51057,"2020-01-27","variant 1"
"Onboarding",51058,"2020-01-27","control"
"Onboarding",51059,"2020-01-27","variant 1"
"Onboarding",51060,"2020-01-27","variant 1"
"Onboarding",51061,"2020-01-27","control"
"Onboarding",51062,"2020-01-27","variant 1"
"Onboarding",51063,"2020-01-27","control"
"Onboarding",51064,"2020-01-27","control"
"Onboarding",51065,"2020-01-27","control"
"Onboarding",51066,"2020-01-27","control"
"Onboarding",51067,"2020-01-27","control"
"Onboarding",51068,"2020-01-27","variant 1"
"Onboarding",51069,"2020-01-27","variant 1"
"Onboarding",51070,"2020-01-27","control"
"Onboarding",51071,"2020-01-27","control"
"Onboarding",51072,"2020-01-27","control"
"Onboarding",51073,"2020-01-27","control"
"Onboarding",51074,"2020-01-27","variant 1"
"Onboarding",51075,"2020-01-27","control"
"Onboarding",51076,"2020-01-27","variant 1"
"Onboarding",51077,"2020-01-27","variant 1"
"Onboarding",51078,"2020-01-27","variant 1"
"Onboarding",51079,"2020-01-27","control"
"Onboarding",51080,"2020-01-27","variant 1"
"Onboarding",51081,"2020-01-27","variant 1"
"Onboarding",51082,"2020-01-27","control"
"Onboarding",51083,"2020-01-27","variant 1"
"Onboarding",51084,"2020-01-27","control"
"Onboarding",51085,"2020-01-27","control"
"Onboarding",51086,"2020-01-27","variant 1"
"Onboarding",51087,"2020-01-27","control"
"Onboarding",51088,"2020-01-27","variant 1"
"Onboarding",51089,"2020-01-27","control"
"Onboarding",51090,"2020-01-27","variant 1"
"Onboarding",51091,"2020-01-27","variant 1"
"Onboarding",51092,"2020-01-27","variant 1"
"Onboarding",51093,"2020-01-27","variant 1"
"Onboarding",51094,"2020-01-27","control"
"Onboarding",51095,"2020-01-27","variant 1"
"Onboarding",51096,"2020-01-27","control"
"Onboarding",51097,"2020-01-27","control"
"Onboarding",51098,"2020-01-27","variant 1"
"Onboarding",51099,"2020-01-27","variant 1"
"Onboarding",51100,"2020-01-27","variant 1"
"Onboarding",51101,"2020-01-27","control"
"Onboarding",51102,"2020-01-27","variant 1"
"Onboarding",51103,"2020-01-27","variant 1"
"Onboarding",51104,"2020-01-27","variant 1"
"Onboarding",51105,"2020-01-27","control"
"Onboarding",51106,"2020-01-27","variant 1"
"Onboarding",51107,"2020-01-27","variant 1"
"Onboarding",51108,"2020-01-27","control"
"Onboarding",51109,"2020-01-27","control"
"Onboarding",51110,"2020-01-27","variant 1"
"Onboarding",51111,"2020-01-27","variant 1"
"Onboarding",51112,"2020-01-27","control"
"Onboarding",51113,"2020-01-27","variant 1"
"Onboarding",51114,"2020-01-27","control"
"Onboarding",51115,"2020-01-27","variant 1"
"Onboarding",51116,"2020-01-27","control"
"Onboarding",51117,"2020-01-27","control"
"Onboarding",51118,"2020-01-27","variant 1"
"Onboarding",51119,"2020-01-27","variant 1"
"Onboarding",51120,"2020-01-27","control"
"Onboarding",51121,"2020-01-27","control"
"Onboarding",51122,"2020-01-27","variant 1"
"Onboarding",51123,"2020-01-27","variant 1"
"Onboarding",51124,"2020-01-27","control"
"Onboarding",51125,"2020-01-27","control"
"Onboarding",51126,"2020-01-27","control"
"Onboarding",51127,"2020-01-27","variant 1"
"Onboarding",51128,"2020-01-27","variant 1"
